in|-0.057711899280548096, not|-0.08005303889513016, a|0.026183603331446648, lot|-0.0040059201419353485, of|-0.012590333819389343, words|-0.03300466015934944, what|0.09099782258272171, breeds|0.11970484256744385, of|0.03495940566062927, dog|0.1464722901582718, are|-0.01093961950391531, represented|-0.005906399339437485, in|-0.0060166893526911736, this|0.020733116194605827, image|-0.02317308448255062	husky		0	359569
in|0.009139199741184711, not|-0.002426078775897622, a|-0.0035913388710469007, lot|0.006770506966859102, of|0.0002423913247184828, words|-0.016295693814754486, how|0.01605706661939621, many|0.03549652174115181, objects|-0.00956172775477171, are|-0.0022650801111012697, there|-0.0023474169429391623, on|-0.00030190832330845296, the|0.0003423378511797637, long|-0.010137760080397129, table|0.0013072339352220297	12	5	0	307614
in|-0.08827006071805954, not|-0.09888234734535217, a|0.01920793019235134, lot|-0.012397916987538338, of|-0.008104406297206879, words|-0.01592390239238739, is|0.005140924360603094, the|0.0021497257985174656, battery|0.038600314408540726, on|-0.02722405083477497, the|-0.0035511450842022896, home|0.05274892598390579, or|-0.022097522392868996, visitor|0.4744115173816681, team|-0.07446824014186859	right	home	0	286313
in|-0.005805019289255142, not|-0.013115497305989265, a|-0.006499770097434521, lot|0.024987366050481796, of|0.01967393234372139, words|-0.31555160880088806, what|0.10653260350227356, kind|0.19766859710216522, of|-0.020540401339530945, stain|0.3570121228694916, is|-0.002082228660583496, on|0.0020001097582280636, the|0.0034299211110919714, batter's|-0.014744438230991364, uniform|-0.01121596246957779	grass	dirt	0	286313
in|-0.0329207144677639, not|-0.11750739067792892, a|0.02062939666211605, lot|0.016729695722460747, of|-0.005641721189022064, words|-0.04195033758878708, does|0.023547030985355377, the|-0.002610866678878665, elephant|0.01587710529565811, have|0.015260753221809864, large|0.30870458483695984, or|0.17827346920967102, small|0.24024009704589844, tusks|0.021025577560067177	large	small	0	59295
in|-0.08710020780563354, not|-0.15211567282676697, a|0.06440094858407974, lot|-0.008163809776306152, of|0.023994559422135353, words|-0.0995226725935936, is|0.0006148038082756102, there|0.04652766138315201, another|0.03325478732585907, television|-0.02823789417743683, on|0.022676441818475723, the|-0.0058009265922009945, bottom|0.054623641073703766, shelf|0.032681360840797424	yes	yes|no	1	302603
in|-0.054394759237766266, not|-0.11443616449832916, a|0.04684194549918175, lot|-0.011203467845916748, of|0.02153613045811653, words|-0.06611465662717819, does|0.031626299023628235, this|-0.006650139577686787, man|0.01760939694941044, enjoy|0.13105197250843048, the|-0.007330750580877066, boston|0.04008621722459793, red|-0.03156067803502083, sox|0.4559442400932312	yes	yes	1	2142
in|-0.23506098985671997, not|-0.20320025086402893, a|0.05314328894019127, lot|-0.07808983325958252, of|0.026601778343319893, words|-0.187896728515625, is|0.013190818019211292, this|0.0009681235533207655, taken|0.05595428869128227, off|0.0709628015756607, from|-0.018391484394669533, above|0.2559243440628052, or|0.3974531888961792, below|0.5408198833465576	below	above	0	144874
in|-0.00603529391810298, not|0.0042349956929683685, a|-0.0007841994520276785, lot|0.017285138368606567, of|0.005719430278986692, words|-0.06010890007019043, what|0.009154951199889183, number|0.13537108898162842, of|0.014789734967052937, people|0.01880532130599022, are|0.009644932113587856, holding|0.013415664434432983, |0.0018315351335331798, umbrellas|0.02325577661395073	3	7	0	158588
in|0.025667134672403336, not|0.004188296385109425, a|-0.008105459623038769, lot|0.005252201110124588, of|-0.0017102002166211605, words|-0.007804089691489935, what|0.018616655841469765, type|0.010095689445734024, of|-0.003904720302671194, rug|0.01346189808100462, is|-0.005036404822021723, on|-0.008780157193541527, the|-0.00372637459076941, floor|0.0060817585326731205	lays	oriental	0	307614
in|0.032369840890169144, not|0.04777013137936592, a|-0.008082744665443897, lot|0.006785581354051828, of|0.012210913933813572, words|0.0393279604613781, are|0.00741128996014595, his|-2.4753393518039957e-05, socks|0.030205490067601204, and|-0.017132200300693512, shoes|0.0728168711066246, the|0.005234023090451956, same|-0.037216681987047195, brand|0.04471813887357712	nike	yes	0	433984
in|-0.012986275367438793, not|0.002974534872919321, a|0.005208620335906744, lot|-0.0031703198328614235, of|-0.00047182373236864805, words|0.006445379927754402, what|-0.013295548968017101, is|0.006377086974680424, powering|-0.015183281153440475, the|0.001103103975765407, brown|0.006629438139498234, and|0.00754367932677269, beige|0.03792610764503479, vehicle|0.036429502069950104	taxi	electricity	0	447342
in|-0.036636076867580414, not|0.022678708657622337, a|0.027921821922063828, lot|-0.0074369171634316444, of|0.004950119648128748, words|-0.044331178069114685, what|0.01859069988131523, is|0.0157669335603714, the|0.002745400182902813, cat|-0.000721102929674089, sitting|0.029360147193074226, on|0.026228277012705803, top|0.030683275312185287, of|0.037831488996744156	bench	bench	1	397045
in|0.028315046802163124, not|-0.3590450584888458, a|0.05385413393378258, lot|0.12600263953208923, of|-0.0651758536696434, words|-0.29390114545822144, are|0.02948036976158619, all|0.3986470401287079, the|0.0021070335060358047, cows|0.0172228142619133, the|0.02494327910244465, same|-0.061712976545095444, color|0.21935223042964935	no	no	1	472864
in|0.011084658093750477, not|-0.019175639376044273, a|-0.013189999386668205, lot|0.07111819088459015, of|0.01779753714799881, words|-0.24377726018428802, how|0.20390796661376953, many|0.3704833686351776, elephants|0.030833834782242775, are|0.015402652323246002, in|0.007313278969377279, this|-0.005851371213793755, scene|-0.014491376467049122	2	1	0	59295
in|-0.1407822221517563, not|-0.1958950012922287, a|0.04848979040980339, lot|0.0031327474862337112, of|0.026428181678056717, words|-0.02622324787080288, are|-0.015225945971906185, the|-0.050106946378946304, lights|0.1282726228237152, on|0.03877033293247223, in|-0.016670534387230873, this|-0.03690063953399658, room|0.08296875655651093	yes	yes	1	444390
in|0.053352709859609604, not|0.0856567844748497, a|-0.012381907552480698, lot|0.02357318438589573, of|0.008322982117533684, words|0.06980384141206741, is|0.003958083223551512, there|-0.0036403145641088486, a|-0.026263875886797905, sauce|0.059751659631729126, on|0.008250310085713863, the|0.0025315196253359318, plate|0.009425396099686623	ketchup	yes	0	125673
in|-0.19286465644836426, not|-0.14620341360569, a|0.06737875938415527, lot|-0.06535708904266357, of|0.03271820768713951, words|-0.10326225310564041, is|0.006336911581456661, the|-0.0029336269944906235, color|-0.008211083710193634, of|-0.0006120700854808092, the|0.008104766719043255, toilet|-0.009928085841238499, white|0.14774265885353088	yes	yes|white	1	154324
in|-0.05132044479250908, not|-0.4079413115978241, a|0.07503064721822739, lot|0.10179360955953598, of|-0.06592315435409546, words|-0.37672632932662964, are|0.04269768297672272, there|-0.0015765954740345478, any|0.20637647807598114, fans|0.1588612198829651, in|-0.018183059990406036, the|-0.021045396104454994, bleachers|0.16631239652633667	no	yes|no	1	541025
in|-0.14715147018432617, not|-0.0764680728316307, a|0.04514365270733833, lot|-0.07065120339393616, of|0.03777603805065155, words|-0.042891085147857666, are|-0.014245530590415001, the|-0.014085321687161922, lids|-0.051594752818346024, on|-0.005701136775314808, the|-0.011864788830280304, trash|-0.0452665314078331, receptacles|0.1341860443353653	yes	yes	1	264201
in|0.009838873520493507, not|0.006020006258040667, a|0.006354427430778742, lot|0.010934150777757168, of|0.007616077549755573, words|-0.10090615600347519, what|0.01743858866393566, is|0.008717614226043224, the|-0.0015138748567551374, blue|0.013287443667650223, bordered|0.31673485040664673, p|-0.11051948368549347, for|0.08259298652410507	trash	parking	0	224053
in|0.012240055948495865, not|0.012747243978083134, a|-0.007841426879167557, lot|0.027925755828619003, of|0.0077506173402071, words|-0.08091750741004944, how|0.08047313243150711, many|0.1204376295208931, people|0.013976347632706165, are|0.0024130651727318764, in|-0.009565371088683605, the|-0.006978082936257124, room|0.0036184375640004873	3	2	0	362778
in|0.001522555248811841, not|-0.010018612258136272, a|0.0027912817895412445, lot|0.02770094759762287, of|0.00273708812892437, words|-0.03421938046813011, what|0.010443826206028461, color|0.19784323871135712, collar|-0.02531292848289013, does|0.0050584725104272366, the|0.005687737837433815, dog|-0.02469572052359581, have|0.02086780034005642	white	red	0	273642
in|-0.1377786248922348, not|-0.0625385120511055, a|0.02647005394101143, lot|-0.01983526535332203, of|0.023972580209374428, words|-0.10092458873987198, are|0.003668658435344696, these|-0.005015929229557514, people|-0.004810921847820282, participating|0.030846673995256424, in|-0.028884993866086006, a|0.039434630423784256, race|-0.09903430193662643	yes	yes	1	477305
in|-0.0336117148399353, not|-0.33860355615615845, a|0.06551747769117355, lot|0.05146855488419533, of|-0.05149499699473381, words|-0.25082987546920776, are|0.029897864907979965, these|0.041670434176921844, people|0.04220523312687874, escaping|0.0026858504861593246, rush|0.37378615140914917, hour|-0.3585089445114136, traffic|0.05874084681272507	no	no	1	477305
in|0.025091160088777542, not|0.012889944948256016, a|-0.013347560539841652, lot|0.03375433385372162, of|0.009006094187498093, words|-0.10656805336475372, how|0.09348924458026886, many|0.18690718710422516, surfboards|-0.02420288883149624, are|0.020109958946704865, in|0.0019274281803518534, the|0.0026129581965506077, image|-0.0037839533761143684	2	2	1	144874
in|0.023669537156820297, not|0.020920677110552788, a|0.0020577539689838886, lot|0.008836871013045311, of|0.002978968434035778, words|0.08126991987228394, are|-0.002874961355701089, these|0.006491781212389469, shoes|8.085439912974834e-05, appropriate|0.07295840233564377, for|0.0005281663034111261, playing|0.013784348033368587, tennis|-0.006418857257813215	kia	yes	0	433984
in|-0.1588982790708542, not|-0.08020922541618347, a|0.0584825798869133, lot|-0.06156953424215317, of|0.023127799853682518, words|-0.02135424129664898, are|-0.01580519787967205, the|-0.009969005361199379, vehicles|-0.005997328087687492, in|-0.03375597298145294, the|-0.002694175811484456, pictures|0.025106243789196014, modern|-0.0487077459692955	yes	no	0	447342
in|0.03645839914679527, not|-0.00017471984028816223, a|-0.01796587184071541, lot|0.0808129608631134, of|0.02062855288386345, words|-0.2898930013179779, how|0.25465407967567444, many|0.37371888756752014, athletes|0.16301307082176208, are|0.005832883529365063, in|-0.0014612404629588127, the|0.007128333672881126, photo|-0.006964640226215124	2	2	1	204067
in|-0.1435488611459732, not|0.019142188131809235, a|0.017445992678403854, lot|-0.09560037404298782, of|0.034342970699071884, words|0.010207460261881351, are|-0.025337865576148033, the|-0.0014802028890699148, players|-0.052408672869205475, standing|-0.054211411625146866, on|-0.021750230342149734, the|-0.006182997953146696, grass|-0.04966699331998825	yes	no	0	204067
in|-0.0838446244597435, not|-0.13202157616615295, a|0.044513143599033356, lot|-0.008939563296735287, of|0.015501808375120163, words|-0.051287680864334106, does|0.03012554533779621, this|-0.0039032460190355778, look|0.06427070498466492, like|-0.030788863077759743, an|0.04263249784708023, urban|-0.04798319190740585, city|0.09648075699806213	yes	no	0	429386
in|-0.010865041054785252, not|-0.013145042583346367, a|0.005451693199574947, lot|0.0023766085505485535, of|-0.0018809710163623095, words|0.008793443441390991, what|0.01995396427810192, is|0.00957593135535717, the|-0.004503751173615456, name|0.03966100886464119, of|0.0006984889623709023, the|-0.005324405152350664, street|0.017888763919472694	main		0	429386
in|0.014611189253628254, not|-0.008087447844445705, a|-0.008360876701772213, lot|0.03806734085083008, of|0.01057977881282568, words|-0.11796922981739044, how|0.12529222667217255, many|0.21789495646953583, chairs|0.04983016848564148, are|0.01151044201105833, in|0.007272327784448862, this|0.0064700935035943985, shot|-0.018068814650177956	2	3|4	0	228144
in|-0.18266068398952484, not|-0.2621527910232544, a|0.060761213302612305, lot|-0.006115821655839682, of|0.035775016993284225, words|-0.20151235163211823, is|-0.00605024816468358, there|0.0637102946639061, a|0.11782237887382507, mirror|0.09197161346673965, in|-0.013123929500579834, the|0.021475860849022865, picture|0.03170614317059517	yes	yes	1	228144
in|0.029061583802103996, not|0.02478688210248947, a|0.005490491632372141, lot|0.0003986902302131057, of|-0.0003898839349858463, words|0.039951082319021225, which|0.06821119040250778, lamp|-0.03227594494819641, is|-0.00015815882943570614, nearer|0.011801167391240597, to|0.0027615234721451998, the|0.005016026087105274, windows|-0.028822485357522964	radiator		0	576070
in|-0.0782768502831459, not|-0.08321880549192429, a|0.00109625153709203, lot|0.03891100361943245, of|0.029772020876407623, words|-0.16299258172512054, is|0.002708655083552003, the|-0.006138751748949289, sky|0.18731354176998138, clear|0.27087506651878357, or|0.09193194657564163, cloudy|0.23441241681575775	clear	clear	1	393056
in|-0.23542848229408264, not|-0.07348836213350296, a|0.05783863738179207, lot|-0.09323012828826904, of|0.026932287961244583, words|-0.034547094255685806, is|-0.0002591903321444988, the|-0.016143430024385452, person|-0.02173774130642414, riding|-0.0801623985171318, the|0.00013067747931927443, waves|0.09660373628139496	yes	yes	1	393056
in|-0.014535820111632347, not|0.11312410980463028, a|0.008218871429562569, lot|0.005214241333305836, of|0.03829227760434151, words|-0.14448077976703644, what|0.13071559369564056, toppings|0.09891854971647263, are|0.005912261549383402, on|0.03693683445453644, the|-0.002902899170294404, pizza|0.023559875786304474	olives		0	116413
in|-0.1783597767353058, not|-0.11153452098369598, a|0.05030224472284317, lot|-0.010687232948839664, of|0.017153672873973846, words|-0.10701208561658859, is|0.007046957965940237, the|-0.007426525466144085, child|0.090945303440094, male|0.3413541913032532, or|0.16738270223140717, female|0.4029107391834259	female	female|male	1	377984
in|-0.06738986074924469, not|-0.052663110196590424, a|0.04103581979870796, lot|-0.003473309800028801, of|0.018623143434524536, words|-0.06946239620447159, is|-0.004730600863695145, the|-0.0016078639309853315, person|0.04253875091671944, white|0.1004393994808197, or|0.19516479969024658, black|0.37537747621536255	black	white	0	79721
in|0.00722144590690732, not|-0.006512710824608803, a|-0.005346612073481083, lot|0.03214927017688751, of|0.008767815306782722, words|-0.09735751897096634, how|0.09672853350639343, many|0.1612299382686615, school|-0.015275546349585056, buses|0.04183569550514221, are|0.007977514527738094, there|0.004537911619991064	2	2	1	148319
in|-0.01606328971683979, not|0.018913356587290764, a|0.010523999109864235, lot|-0.002844912000000477, of|0.006436288356781006, words|-0.05246763676404953, what|0.01668480597436428, is|0.011235601268708706, the|0.0025925668887794018, child|0.009246718138456345, sitting|0.027471957728266716, on|0.03244984149932861	bench	skateboard	0	469158
in|-0.001625217031687498, not|-0.016620727255940437, a|-0.0003293980553280562, lot|0.008892489597201347, of|0.004868175368756056, words|-0.03709813952445984, about|0.001053764601238072, how|0.06877711415290833, tall|0.01691565290093422, is|-0.0024824594147503376, this|-0.004017164930701256, child|-0.001502213184721768	3 feet		0	469158
in|-0.2652575373649597, not|-0.2544736862182617, a|0.06825108081102371, lot|-0.03145061805844307, of|0.022425539791584015, words|-0.19246873259544373, is|-0.004987901542335749, the|-0.013466564007103443, child|0.048173703253269196, wearing|0.10086474567651749, a|0.031577739864587784, vest|0.23078228533267975	yes	yes	1	469158
in|0.0197470523416996, not|-0.02739020437002182, a|0.019505774602293968, lot|0.04221879690885544, of|0.000853442819789052, words|-0.10301833599805832, is|-0.005771171301603317, the|0.020743364468216896, television|-0.032288383692502975, on|-0.001994506921619177, or|0.282527893781662, off|0.3489057421684265	off	on	0	302603
in|0.0061909519135952, not|0.022513408213853836, a|0.003595843445509672, lot|0.004373704548925161, of|0.00496337516233325, words|0.015789905562996864, are|-0.001953378552570939, the|-0.0003227874403819442, countertops|0.02390412613749504, made|0.04576478898525238, of|0.003338343696668744, brick|-0.011115754954516888	metal	no	0	444390
in|-0.013849006034433842, not|-0.0008286163792945445, a|0.004286490380764008, lot|-0.00016434676945209503, of|0.014605896547436714, words|0.022550929337739944, is|-3.1113275326788425e-05, the|-0.0030249948613345623, girl|0.03858596086502075, wearing|0.09537782520055771, a|-0.01382093783468008, skirt|0.08393596112728119	skirt	yes	0	334782
in|0.0035493159666657448, not|-0.010528180748224258, a|0.006539299618452787, lot|0.047712840139865875, of|0.0023169496562331915, words|0.04209938645362854, what|0.039384301751852036, is|0.0053366199135780334, the|0.0016473488649353385, yellow|0.0430011972784996, colored|0.017459571361541748, food|0.009004867635667324	ketchup	fries|french fries	0	125673
in|-0.026564760133624077, not|0.031225068494677544, a|0.014709677547216415, lot|0.006166693288832903, of|0.02196924015879631, words|-0.11025138199329376, what|0.06676065176725388, kind|0.08032866567373276, of|0.006388412788510323, food|0.13815516233444214, is|0.03311195597052574, this|-0.026810092851519585	fries	dinner	0	125673
in|-0.012701425701379776, not|0.025578923523426056, a|0.0049567087553441525, lot|-0.0007601643446832895, of|0.006960315629839897, words|0.0037344538141041994, is|-0.0007444400107488036, the|-0.0029083071276545525, sun|0.024565190076828003, about|0.007152209058403969, to|-0.008397426456212997, rise|0.049525924026966095	candle	no	0	379086
in|-0.09232320636510849, not|-0.06674130260944366, a|0.02756466343998909, lot|0.05667719617486, of|0.018295172601938248, words|-0.32933470606803894, what|0.08374638855457306, color|0.7121607065200806, is|0.018076885491609573, the|0.01546195987612009, street|0.003693921025842428, sign|0.1271442472934723	yellow	yellow	1	224053
in|-0.010221478529274464, not|0.0008424923289567232, a|0.0019078620243817568, lot|0.001814967137761414, of|0.0006536587607115507, words|-0.014079343527555466, what|0.002858242020010948, type|0.011313814669847488, of|-2.025856520049274e-05, weather|0.02516254410147667, is|0.00028005524654872715, likely|-6.025888433214277e-05	construction	cloudy	0	224053
in|-0.16373926401138306, not|-0.14821688830852509, a|0.07112803310155869, lot|-0.03454205021262169, of|0.02349824458360672, words|-0.13748936355113983, is|-0.001172754098661244, the|-0.006892161909490824, woman|-0.021955173462629318, wearing|0.028380995616316795, a|0.021702703088521957, bikini|-0.0006251260638237	yes	yes|no	1	362778
in|0.004959860350936651, not|0.004713102709501982, a|-0.011681042611598969, lot|0.05485929176211357, of|0.003687889315187931, words|-0.10744698345661163, how|0.1211046651005745, many|0.20079119503498077, interstate|0.04264060780405998, signs|0.013985231518745422, are|-0.004220364149659872, there|-0.014404045417904854	3	1	0	477305
in|-0.0129134152084589, not|-0.0070047746412456036, a|0.004297951236367226, lot|0.012756890617311, of|0.003273888025432825, words|-0.04632404074072838, what|0.016495702788233757, color|0.13898438215255737, is|0.0010143271647393703, the|-0.0041534388437867165, letter|0.01482396200299263, b|-0.01180764939635992	red	red	1	2142
in|0.0763886347413063, not|0.19613218307495117, a|-0.003766195382922888, lot|0.01682676188647747, of|0.04182681441307068, words|0.16510941088199615, is|0.010434799827635288, the|0.0006838615518063307, man|0.05688796564936638, wearing|0.06508349627256393, a|-0.04863232746720314, wetsuit|0.1586594581604004	wetsuit	yes|no	0	144874
in|0.021010074764490128, not|0.0026205508038401604, a|-0.005485054105520248, lot|0.02639118768274784, of|0.0007007929962128401, words|-0.022486137226223946, how|0.0464029423892498, many|0.083590067923069, light|-0.043896183371543884, bulbs|0.0797581672668457, are|-0.008919213898479939, there|0.0016794897383078933	8	3	0	366406
in|-0.19523222744464874, not|-0.22159583866596222, a|0.061371058225631714, lot|-0.013721788302063942, of|0.028621725738048553, words|-0.09208925068378448, is|0.0014879086520522833, there|0.04295942559838295, snow|0.0919463187456131, on|0.035414598882198334, the|0.03556246683001518, ground|0.015260180458426476	yes	no	0	42534
in|-0.03360110521316528, not|-0.02002261020243168, a|0.012926177121698856, lot|0.045645155012607574, of|0.014362538233399391, words|-0.13495293259620667, what|0.05314677581191063, color|0.31367188692092896, is|0.012376511469483376, the|0.008968880400061607, walk|-0.057882875204086304, light|0.12531040608882904	red	green	0	158588
in|0.009991266764700413, not|0.006005705799907446, a|0.0014981176936998963, lot|0.003513311967253685, of|-0.0006493403343483806, words|0.019597802311182022, what|0.0028910196851938963, image|-0.006172585766762495, is|-0.00438127014786005, the|0.0012410151539370418, mirror|-0.006162836216390133, reflecting|0.00031296495581045747	pots	picture	0	307614
in|-0.20219600200653076, not|-0.14834290742874146, a|0.08380642533302307, lot|-0.06506653875112534, of|0.01183503307402134, words|-0.03137481212615967, has|0.009233290329575539, this|-0.03849133104085922, area|-0.07228444516658783, been|0.016974948346614838, windy|0.09148809313774109, lately|-0.07432546466588974	yes	yes	1	85144
in|-0.11835101246833801, not|0.006438298150897026, a|0.014433499425649643, lot|0.03865497559309006, of|0.029322635382413864, words|-0.11197900772094727, is|0.0003030358930118382, this|0.0432770811021328, wheat|-0.04289133474230766, or|0.49511560797691345, dry|0.6084429025650024, grass|-0.04849829152226448	dry		0	176082
in|-0.01676004007458687, not|-0.025431925430893898, a|0.0049040173180401325, lot|-0.007653508335351944, of|0.0009330719476565719, words|-0.05450902134180069, which|0.09696498513221741, way|0.04464328661561012, is|0.01466422714293003, its|-0.00026297851582057774, head|0.021006572991609573, turned|0.021956004202365875	right	left	0	176082
in|-0.12098508328199387, not|-0.08566717058420181, a|0.025602174922823906, lot|-0.012630707584321499, of|0.026632603257894516, words|-0.06542794406414032, are|-0.013348168693482876, there|0.034733936190605164, trains|-0.060556069016456604, on|0.009607709012925625, both|-0.0403401143848896, tracks|0.038992080837488174	yes	no	0	403481
in|-0.002808833494782448, not|0.011056380346417427, a|0.0002865095448214561, lot|0.009804591536521912, of|0.007206987589597702, words|-0.07614102959632874, what|0.0265852939337492, kind|0.04687434434890747, of|-0.005553113762289286, vehicles|0.04841073229908943, are|0.008083375170826912, shown|0.003514807438477874	trucks	buses	0	447342
in|0.024658551439642906, not|-0.011427897028625011, a|-0.014010402373969555, lot|0.07815208286046982, of|0.012523828074336052, words|-0.19439789652824402, how|0.2236849069595337, many|0.3336107134819031, baby|0.013773235492408276, elephants|0.027883457019925117, are|0.016250010579824448, there|0.015087129548192024	2	1	0	66491
in|-0.052318427711725235, not|-0.11626535654067993, a|0.02948543056845665, lot|-0.026538491249084473, of|-0.0062271784991025925, words|-0.0031453347764909267, is|-0.0016897497698664665, the|-0.01170805562287569, furniture|0.024155326187610626, modern|0.22543933987617493, or|0.042313624173402786, antique|0.18863679468631744	antique	modern|antique	1	228144
in|-0.0047899410128593445, not|-0.013969982974231243, a|0.02087830938398838, lot|0.0066658854484558105, of|0.029641009867191315, words|-0.16927817463874817, what|0.09436215460300446, animal|0.20611430704593658, is|0.021110782399773598, in|-0.01088626403361559, this|0.005871504545211792, picture|-0.010663684457540512	cat	cat	1	397045
in|-0.08369326591491699, not|-0.08357902616262436, a|0.038106463849544525, lot|0.014468817040324211, of|0.032923221588134766, words|-0.3599083423614502, what|0.0591685026884079, color|0.5956754684448242, is|0.02576117217540741, the|-0.024820057675242424, wetsuit|0.14075861871242523	black	black	1	393056
in|0.05125781148672104, not|0.05917105823755264, a|-0.007434697821736336, lot|0.019010350108146667, of|0.011872134171426296, words|0.05472433194518089, has|0.0006199688650667667, the|5.689836689271033e-05, pizza|0.02547123096883297, been|0.0015991432592272758, cooked|0.03094249963760376	cheese	no	0	116413
in|0.05132349580526352, not|0.07579415291547775, a|-0.0026755102444440126, lot|-0.0054457844235002995, of|0.018648242577910423, words|0.029084445908665657, does|0.004922898951917887, this|0.002650858834385872, picture|0.03699534013867378, look|0.0165100060403347, old|0.08274710923433304	horse	yes	0	377984
in|-0.01197330467402935, not|0.005072463303804398, a|0.017667638137936592, lot|-0.006501569412648678, of|0.006766007747501135, words|-0.031825318932533264, what|0.05759492889046669, is|0.009797850623726845, the|0.0001549401495140046, person|0.013625938445329666, holding|0.07434652745723724	phone		0	79721
in|-0.169205442070961, not|-0.0628795400261879, a|0.050560012459754944, lot|-0.07378900051116943, of|0.0346110537648201, words|0.0841863751411438, is|0.01667213998734951, this|-0.0358043797314167, a|0.030199101194739342, school|-0.10648144781589508, bus|0.06558241695165634	yes	yes	1	148319
in|-0.04926805943250656, not|0.05875427648425102, a|0.014630340039730072, lot|-0.013846424408257008, of|0.01233100425451994, words|-0.08173251897096634, what|0.043885309249162674, is|0.020057816058397293, the|0.0019722343422472477, person|0.010442085564136505, hitting|0.17057926952838898	ball	tennis ball	0	334782
in|-0.21824701130390167, not|-0.14546218514442444, a|0.04112231731414795, lot|-0.03447701409459114, of|0.036812979727983475, words|-0.08987605571746826, is|0.010090570896863937, the|0.002518413122743368, shower|0.03349603712558746, curtain|0.030343707650899887, open|0.06355656683444977	yes	yes	1	154324
in|0.04484253749251366, not|4.036235623061657e-05, a|0.005824877880513668, lot|0.008226334117352962, of|0.0036051583010703325, words|0.1492031216621399, are|-0.0024165529757738113, these|0.0013649000320583582, players|-0.0013387029757723212, in|-0.019372472539544106, uniform|0.0028695822693407536	bank of america	no	0	541025
in|-0.04637359082698822, not|-0.023273350670933723, a|0.023900385946035385, lot|0.03146744892001152, of|0.017314506694674492, words|-0.20084451138973236, what|0.06220291554927826, color|0.4037793278694153, is|0.012687165290117264, the|-0.006406770553439856, hydrant|0.0506274588406086	yellow	yellow	1	264201
in|-0.21576836705207825, not|-0.13662441074848175, a|0.04652780294418335, lot|-0.0542377270758152, of|0.04203641414642334, words|-0.052061162889003754, is|0.00900515727698803, he|-0.03589233383536339, touching|0.03773466497659683, the|0.004978543147444725, skateboard|0.015307160094380379	yes	no	0	64974
in|-0.17314709722995758, not|-0.08494686335325241, a|0.033659618347883224, lot|-0.0497584342956543, of|0.02359090931713581, words|-0.06562169641256332, is|0.003921648487448692, this|-0.0317833237349987, a|0.021703947335481644, sunny|-0.07234252244234085, day|-0.06590434908866882	yes	no	0	64974
in|-0.0682436153292656, not|-0.005173872224986553, a|0.0007091586012393236, lot|0.014089681208133698, of|-0.0036178315058350563, words|-0.3054226338863373, which|0.427171915769577, wrist|0.4348039925098419, has|0.050240688025951385, a|-0.08177131414413452, watch|-0.03560585156083107	right	left	0	241396
in|-0.11315950751304626, not|0.04877664893865585, a|0.027672983705997467, lot|-0.047734107822179794, of|0.04994966462254524, words|0.05772247165441513, is|0.013133544474840164, this|-0.028279395774006844, a|0.03125843405723572, model|-0.10838600993156433, home|-0.08522659540176392	yes	yes	1	366406
in|0.04338113218545914, not|0.09476397186517715, a|-0.011360150761902332, lot|0.026795294135808945, of|0.011411393992602825, words|0.020458832383155823, is|-0.004936945158988237, the|0.013128021731972694, adult|-0.06160285696387291, elephant|0.009243126027286053, dirty|0.04532837122678757	tusks	yes|no	0	66491
in|-0.24766235053539276, not|0.05754988268017769, a|0.033190108835697174, lot|-0.07087401300668716, of|0.05964553728699684, words|-0.06520385295152664, is|0.012375220656394958, this|-0.015316001139581203, a|0.039950016885995865, professional|0.05529915913939476, game|0.04659135267138481	yes	yes	1	204067
in|-0.030931605026125908, not|-0.004316192120313644, a|0.027087846770882607, lot|-0.004569478332996368, of|0.004874676465988159, words|-0.030556002631783485, what|0.034271713346242905, is|0.017678264528512955, the|-0.005522649269551039, man|0.04744793847203255, carrying|0.04890848323702812	surfboard	surfboard|surfboards	1	561042
in|-0.011749433353543282, not|-0.023312104865908623, a|0.005326829385012388, lot|0.011709604412317276, of|0.004212330561131239, words|-0.07863007485866547, what|0.014729024842381477, color|0.14753828942775726, is|0.004042728804051876, the|-0.003942934330552816, sky|0.015984661877155304	blue	blue and orange	0	561042
in|0.021883253008127213, not|0.03913130611181259, a|0.010065662674605846, lot|-0.007178584113717079, of|0.006105785258114338, words|-0.028601504862308502, what|0.05672147870063782, is|0.0025264075957238674, on|-0.0010615194914862514, the|0.006403686478734016, wall|-0.022907791659235954	radiator	picture	0	576070
in|-0.13807962834835052, not|0.0002011619508266449, a|0.01971224881708622, lot|-0.062124792486429214, of|0.04965822771191597, words|-0.016596077010035515, is|0.0018880709540098906, the|-0.007756960112601519, oven|0.008537576533854008, closed|-0.012809946201741695	yes	no	0	116413
in|-0.14505162835121155, not|-0.05565957352519035, a|0.020162072032690048, lot|-0.056305862963199615, of|0.031704746186733246, words|-0.035140544176101685, is|-0.0017029950395226479, the|0.0062324609607458115, floor|-0.10219799727201462, carpeted|-0.03665147349238396	yes	no	0	302603
in|-0.033478301018476486, not|-0.03477014601230621, a|0.022480474784970284, lot|0.01918240264058113, of|-0.0029619974084198475, words|0.03808984532952309, what|0.04629140719771385, room|0.06151753291487694, is|0.010234709829092026, this|0.031798262149095535	cook	kitchen	0	444390
